x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.5,2022-01-05 00:00:00,AB,2022,1,5,-26.1,,-28.5,,-23.7,,,M,,,,,,,,,,,0,,44.1,,67,,76,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.6,2022-01-06 00:00:00,AB,2022,1,6,-25.5,,-30.2,,-20.7,,,M,,,,,,,,,,,0,,43.5,,72,,80,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.7,2022-01-07 00:00:00,AB,2022,1,7,-20.7,,-22.3,,-19.1,,0,,,,,,,,34,,36,,0,,38.7,,73,,85,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.8,2022-01-08 00:00:00,AB,2022,1,8,-16.4,,-29.6,,-3.1,,,M,,,,,,,27,,49,,0,,34.4,,59,,78,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.9,2022-01-09 00:00:00,AB,2022,1,9,-3.5,,-11.6,,4.6,,0,,,,,,,,27,,81,,0,,21.5,,51,,73,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.10,2022-01-10 00:00:00,AB,2022,1,10,2.2,,-1.1,,5.6,,0,,,,,,,,26,,91,,0,,15.8,,40,,60,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.11,2022-01-11 00:00:00,AB,2022,1,11,2.8,,-1.8,,7.4,,0,,,,,,,,26,,101,,0,,15.2,,52,,77,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.12,2022-01-12 00:00:00,AB,2022,1,12,6.3,,0.8,,11.8,,0,,,,,,,,26,,81,,0,,11.7,,48,,80,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.13,2022-01-13 00:00:00,AB,2022,1,13,6.3,,0.4,,12.2,,0,,,,,,,,27,,59,,0,,11.7,,32,,88,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.14,2022-01-14 00:00:00,AB,2022,1,14,2.6,,-1.9,,7.1,,0,,,,,,,,27,,61,,0,,15.4,,50,,90,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.15,2022-01-15 00:00:00,AB,2022,1,15,6.5,,2.8,,10.3,,0,,,,,,,,27,,72,,0,,11.5,,41,,60,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.16,2022-01-16 00:00:00,AB,2022,1,16,4.1,,-1.1,,9.2,,0,,,,,,,,27,,89,,0,,13.9,,33,,68,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.17,2022-01-17 00:00:00,AB,2022,1,17,5.2,,-3,,13.4,,0,,,,,,,,25,,107,,0,,12.8,,23,,79,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.18,2022-01-18 00:00:00,AB,2022,1,18,-12.8,,-22.5,,-3,,,M,,,,,,,36,,60,,0,,30.8,,75,,90,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.19,2022-01-19 00:00:00,AB,2022,1,19,-15.8,,-28.8,,-2.8,,,M,,,,,,,24,,37,,0,,33.8,,63,,85,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.20,2022-01-20 00:00:00,AB,2022,1,20,2.6,,-2.8,,8,,0,,,,,,,,28,,87,,0,,15.4,,53,,73,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.21,2022-01-21 00:00:00,AB,2022,1,21,1.1,,-4.9,,7,,0,,,,,,,,28,,52,,0,,16.9,,40,,88,
-113.05,49.56666666666667,BLOOD TRIBE AGDM,3030720,3030720.2022.1.22,2022-01-22 00:00:00,AB,2022,1,22,7.2,,3.6,,10.8,,0,,,,,,,,28,,55,,0,,10.8,,35,,57,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.1,2022-01-01 00:00:00,AB,2022,1,1,-16.5,,-28.6,,-4.5,,0,,,,,,,,27,,48,,0,,34.5,,65,,77,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.2,2022-01-02 00:00:00,AB,2022,1,2,-3.2,,-8.2,,1.8,,0,,,,,,,,27,,71,,0,,21.2,,56,,87,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.3,2022-01-03 00:00:00,AB,2022,1,3,-11.5,,-20.9,,-2.1,,0,,,,,,,,32,,38,,0,,29.5,,70,,92,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.4,2022-01-04 00:00:00,AB,2022,1,4,-25,,-29.1,,-20.9,,0.2,,,,,,,,33,,43,,0,,43,,64,,75,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.5,2022-01-05 00:00:00,AB,2022,1,5,-27.4,,-30.9,,-23.9,,0,,,,,,,,,,,,0,,45.4,,66,,75,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.6,2022-01-06 00:00:00,AB,2022,1,6,-24.7,,-31.2,,-18.2,,0.2,,,,,,,,15,,50,,0,,42.7,,72,,80,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.7,2022-01-07 00:00:00,AB,2022,1,7,-16.9,,-22,,-11.9,,0,,,,,,,,17,,54,,0,,34.9,,71,,85,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.8,2022-01-08 00:00:00,AB,2022,1,8,-21.2,,-24.2,,-18.1,,1.3,,,,,,,,31,,36,,0,,39.2,,53,,78,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.9,2022-01-09 00:00:00,AB,2022,1,9,-15.9,,-24.6,,-7.1,,0,,,,,,,,17,,31,,0,,33.9,,64,,83,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.10,2022-01-10 00:00:00,AB,2022,1,10,-1.9,,-8.9,,5.1,,0,,,,,,,,27,,88,,0,,19.9,,49,,73,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.11,2022-01-11 00:00:00,AB,2022,1,11,3.5,,0.8,,6.3,,0,,,,,,,,27,,61,,0,,14.5,,59,,75,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.12,2022-01-12 00:00:00,AB,2022,1,12,4.8,,2.2,,7.4,,0,,,,,,,,27,,68,,0,,13.2,,63,,88,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.13,2022-01-13 00:00:00,AB,2022,1,13,3.8,,-0.5,,8.1,,0,,,,,,,,27,,37,,0,,14.2,,57,,91,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.14,2022-01-14 00:00:00,AB,2022,1,14,-1.3,,-4.3,,1.7,,0,,,,,,,,16,,35,,0,,19.3,,75,,93,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.15,2022-01-15 00:00:00,AB,2022,1,15,4.7,,-0.3,,9.6,,0,,,,,,,,27,,50,,0,,13.3,,49,,87,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.16,2022-01-16 00:00:00,AB,2022,1,16,1.3,,-4,,6.5,,0,,,,,,,,27,,42,,0,,16.7,,55,,92,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.17,2022-01-17 00:00:00,AB,2022,1,17,4.5,,-4.5,,13.5,,0,,,,,,,,27,,66,,0,,13.5,,34,,80,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.18,2022-01-18 00:00:00,AB,2022,1,18,-11.9,,-19.3,,-4.6,,0.6,,,,,,,,35,,63,,0,,29.9,,66,,86,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.19,2022-01-19 00:00:00,AB,2022,1,19,-17.4,,-22.8,,-12.1,,0,,,,,,,,16,,50,,0,,35.4,,65,,78,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.20,2022-01-20 00:00:00,AB,2022,1,20,-4.9,,-16,,6.3,,0,,,,,,,,28,,66,,0,,22.9,,61,,82,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.21,2022-01-21 00:00:00,AB,2022,1,21,2.9,,-0.3,,6,,0,,,,,,,,,,,,0,,15.1,,55,,87,
-111.45027777777777,49.734186111111114,BOW ISLAND,3030768,3030768.2022.1.22,2022-01-22 00:00:00,AB,2022,1,22,6.5,,2.4,,10.6,,0,,,,,,,,27,,45,,0,,11.5,,47,,73,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.1,2022-01-01 00:00:00,AB,2022,1,1,-16,,-27.4,,-4.5,,0,,,,,,,,,,,,0,,34,,63,,73,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.2,2022-01-02 00:00:00,AB,2022,1,2,-2.8,,-7.1,,1.5,,0,,,,,,,,,,,,0,,20.8,,49,,85,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.3,2022-01-03 00:00:00,AB,2022,1,3,-12,,-20.7,,-3.4,,0,,,,,,,,,,,,0,,30,,75,,90,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.4,2022-01-04 00:00:00,AB,2022,1,4,-24.3,,-28,,-20.7,,0.4,,,,,,,,,,,,0,,42.3,,67,,75,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.5,2022-01-05 00:00:00,AB,2022,1,5,-27.3,,-30.4,,-24.3,,0,,,,,,,,,,,,0,,45.3,,67,,73,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.6,2022-01-06 00:00:00,AB,2022,1,6,-24.1,,-30.3,,-17.9,,0,,,,,,,,,,,,0,,42.1,,68,,79,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.7,2022-01-07 00:00:00,AB,2022,1,7,-10.2,,-22.1,,1.6,,0.7,,,,,,,,26,,62,,0,,28.2,,76,,84,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.8,2022-01-08 00:00:00,AB,2022,1,8,-22.7,,-26.2,,-19.2,,2.4,,,,,,,,,,,,0,,40.7,,65,,80,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.9,2022-01-09 00:00:00,AB,2022,1,9,-15.7,,-24.3,,-7.2,,0,,,,,,,,,,,,0,,33.7,,66,,82,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.10,2022-01-10 00:00:00,AB,2022,1,10,-0.8,,-7.3,,5.7,,0,,,,,,,,,,,,0,,18.8,,47,,77,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.11,2022-01-11 00:00:00,AB,2022,1,11,4.7,,2.1,,7.2,,0,,,,,,,,,,,,0,,13.3,,57,,68,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.12,2022-01-12 00:00:00,AB,2022,1,12,5.4,,2.3,,8.6,,0,,,,,,,,,,,,0,,12.6,,60,,83,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.13,2022-01-13 00:00:00,AB,2022,1,13,4,,-0.9,,8.8,,0,,,,,,,,,,,,0,,14,,56,,91,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.14,2022-01-14 00:00:00,AB,2022,1,14,-0.9,,-3.6,,1.7,,0.6,,,,,,,,,,,,0,,18.9,,77,,90,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.15,2022-01-15 00:00:00,AB,2022,1,15,4.5,,-1.4,,10.5,,,M,,,,,,,,M,,M,0,,13.5,,41,,89,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.16,2022-01-16 00:00:00,AB,2022,1,16,1.2,,-4.3,,6.7,,0,,,,,,,,,,,,0,,16.8,,56,,88,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.17,2022-01-17 00:00:00,AB,2022,1,17,3.7,,-6,,13.4,,0,,,,,,,,,,,,0,,14.3,,29,,81,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.18,2022-01-18 00:00:00,AB,2022,1,18,-13,,-19.9,,-6,,1,,,,,,,,,,,,0,,31,,67,,86,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.19,2022-01-19 00:00:00,AB,2022,1,19,-18.3,,-23.4,,-13.3,,0,,,,,,,,,,,,0,,36.3,,66,,78,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.20,2022-01-20 00:00:00,AB,2022,1,20,-4.5,,-15.5,,6.4,,0,,,,,,,,,,,,0,,22.5,,56,,82,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.21,2022-01-21 00:00:00,AB,2022,1,21,3,,0.6,,5.5,,0,,,,,,,,,,,,0,,15,,59,,84,
-111.36613,49.86807,BOW ISLAND IRRIGATION AGDM,3030772,3030772.2022.1.22,2022-01-22 00:00:00,AB,2022,1,22,6.7,,2.5,,10.9,,0,,,,,,,,,,,,0,,11.3,,43,,70,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.1,2022-01-01 00:00:00,AB,2022,1,1,-17.9,,-28.4,,-7.4,,,M,,,,,,,24,,85,,0,,35.9,,49,,72,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.2,2022-01-02 00:00:00,AB,2022,1,2,-5.2,,-8.4,,-2.1,,,M,,,,,,,23,,104,,0,,23.2,,54,,79,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.3,2022-01-03 00:00:00,AB,2022,1,3,-13.8,,-23,,-4.6,,,M,,,,,,,4,,42,,0,,31.8,,75,,95,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.4,2022-01-04 00:00:00,AB,2022,1,4,-25.8,,-29.3,,-22.3,,,M,,,,,,,,,,,0,,43.8,,58,,77,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.5,2022-01-05 00:00:00,AB,2022,1,5,-28.1,,-32.4,,-23.7,,,M,,,,,,,,,,,0,,46.1,,61,,74,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.6,2022-01-06 00:00:00,AB,2022,1,6,-27,,-31.8,,-22.3,,,M,,,,,,,,,,,0,,45,,62,,78,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.7,2022-01-07 00:00:00,AB,2022,1,7,-11.1,,-23.9,,1.6,,,M,,,,,,,27,,70,,0,,29.1,,76,,97,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.8,2022-01-08 00:00:00,AB,2022,1,8,-16.3,,-29.1,,-3.6,,,M,,,,,,,25,,71,,0,,34.3,,53,,81,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.9,2022-01-09 00:00:00,AB,2022,1,9,0.4,,-3.8,,4.6,,,M,,,,,,,25,,86,,0,,17.6,,47,,75,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.10,2022-01-10 00:00:00,AB,2022,1,10,2,,0.3,,3.7,,,M,,,,,,,25,,89,,0,,16,,41,,74,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.11,2022-01-11 00:00:00,AB,2022,1,11,4.7,,1.9,,7.6,,,M,,,,,,,24,,95,,0,,13.3,,50,,74,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.12,2022-01-12 00:00:00,AB,2022,1,12,5.9,,1.4,,10.5,,,M,,,,,,,25,,89,,0,,12.1,,47,,89,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.13,2022-01-13 00:00:00,AB,2022,1,13,6.3,,0.6,,11.9,,,M,,,,,,,24,,56,,0,,11.7,,35,,90,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.14,2022-01-14 00:00:00,AB,2022,1,14,2.6,,-1.8,,7,,,M,,,,,,,24,,88,,0,,15.4,,54,,99,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.15,2022-01-15 00:00:00,AB,2022,1,15,6.2,,2.6,,9.7,,,M,,,,,,,25,,84,,0,,11.8,,44,,64,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.16,2022-01-16 00:00:00,AB,2022,1,16,4.4,,0.4,,8.3,,,M,,,,,,,24,,66,,0,,13.6,,38,,64,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.17,2022-01-17 00:00:00,AB,2022,1,17,3.9,,-3.5,,11.4,,,M,,,,,,,26,,77,,0,,14.1,,29,,79,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.18,2022-01-18 00:00:00,AB,2022,1,18,-14.8,,-26.1,,-3.5,,,M,,,,,,,3,,58,,0,,32.8,,77,,91,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.19,2022-01-19 00:00:00,AB,2022,1,19,-14.4,,-28.4,,-0.4,,,M,,,,,,,26,,61,,0,,32.4,,56,,80,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.20,2022-01-20 00:00:00,AB,2022,1,20,2.5,,-0.6,,5.5,,,M,,,,,,,24,,97,,0,,15.5,,61,,77,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.21,2022-01-21 00:00:00,AB,2022,1,21,-0.7,,-6.7,,5.4,,,M,,,,,,,26,,52,,0,,18.7,,48,,87,
-113.81666666666666,49.61666666666667,BROCKET AGDM,3030830,3030830.2022.1.22,2022-01-22 00:00:00,AB,2022,1,22,5,,2,,8,,0,,,,,,,,27,,64,,0,,13,,46,,62,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.1,2022-01-01 00:00:00,AB,2022,1,1,-19.3,,-31.1,,-7.5,,,M,,,,,,,22,,43,,0,,37.3,,68,,82,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.2,2022-01-02 00:00:00,AB,2022,1,2,-5.4,,-9.8,,-1,,0,,,,,,,,24,,66,,0,,23.4,,62,,96,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.3,2022-01-03 00:00:00,AB,2022,1,3,-14.7,,-19.7,,-9.8,,0,,,,,,,,6,,37,,0,,32.7,,84,,95,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.4,2022-01-04 00:00:00,AB,2022,1,4,-26.4,,-33.2,,-19.7,,0,,,,,,,,32,,47,,0,,44.4,,72,,83,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.5,2022-01-05 00:00:00,AB,2022,1,5,-31.7,,-35.2,,-28.2,,0.4,,,,,,,,,,,,0,,49.7,,69,,78,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.6,2022-01-06 00:00:00,AB,2022,1,6,-28.6,,-33.7,,-23.6,,0,,,,,,,,,,,,0,,46.6,,74,,83,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.7,2022-01-07 00:00:00,AB,2022,1,7,-20.3,,-24.7,,-16,,0,,,,,,,,32,,36,,0,,38.3,,77,,91,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.8,2022-01-08 00:00:00,AB,2022,1,8,-24.9,,-28,,-21.7,,0,,,,,,,,31,,42,,0,,42.9,,65,,78,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.9,2022-01-09 00:00:00,AB,2022,1,9,-21.5,,-26.3,,-16.8,,0,,,,,,,,13,,35,,0,,39.5,,64,,81,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.10,2022-01-10 00:00:00,AB,2022,1,10,-8,,-20.1,,4.2,,,M,,,,,,,26,,70,,0,,26,,59,,88,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.11,2022-01-11 00:00:00,AB,2022,1,11,1.6,,-2.5,,5.6,,0,,,,,,,,25,,67,,0,,16.4,,65,,82,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.12,2022-01-12 00:00:00,AB,2022,1,12,2.9,,-0.7,,6.4,,0,,,,,,,,27,,43,,0,,15.1,,72,,90,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.13,2022-01-13 00:00:00,AB,2022,1,13,1.2,,-1.7,,4.1,,0,,,,,,,,35,,39,,0,,16.8,,81,,99,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.14,2022-01-14 00:00:00,AB,2022,1,14,-2.5,,-5.7,,0.8,,0,,,,,,,,22,,41,,0,,20.5,,,M,,M
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.15,2022-01-15 00:00:00,AB,2022,1,15,3.2,,0.6,,5.7,,0,,,,,,,,22,,55,,0,,14.8,,65,,95,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.16,2022-01-16 00:00:00,AB,2022,1,16,-0.2,,-4.5,,4.2,,0.4,,,,,,,,,,,,0,,18.2,,68,,93,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.17,2022-01-17 00:00:00,AB,2022,1,17,1,,-7.7,,9.7,,0,,,,,,,,34,,72,,0,,17,,56,,94,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.18,2022-01-18 00:00:00,AB,2022,1,18,-16.8,,-25.9,,-7.6,,1.1,,,,,,,,33,,74,,0,,34.8,,72,,92,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.19,2022-01-19 00:00:00,AB,2022,1,19,-22.6,,-28.3,,-17,,0,,,,,,,,,,,,0,,40.6,,68,,82,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.20,2022-01-20 00:00:00,AB,2022,1,20,-7.7,,-20.1,,4.6,,1.4,,,,,,,,21,,48,,0,,25.7,,76,,97,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.21,2022-01-21 00:00:00,AB,2022,1,21,-0.1,,-4.7,,4.4,,0,,,,,,,,32,,61,,0,,18.1,,68,,95,
-110.48409972222223,50.33947,BULL SPRINGS AGCM,3030879,3030879.2022.1.22,2022-01-22 00:00:00,AB,2022,1,22,1.2,,-3.9,,6.2,,0,,,,,,,,26,,41,,0,,16.8,,73,,94,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.1,2022-01-01 00:00:00,AB,2022,1,1,-19.4,,-33.9,,-4.9,,0,,,,,,,,25,,41,,0,,37.4,,56,,79,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.2,2022-01-02 00:00:00,AB,2022,1,2,-4.1,,-9.6,,1.4,,0,,,,,,,,25,,46,,0,,22.1,,46,,90,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.3,2022-01-03 00:00:00,AB,2022,1,3,-15.5,,-22.4,,-8.7,,0,,,,,,,,34,,46,,0,,33.5,,72,,86,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.4,2022-01-04 00:00:00,AB,2022,1,4,-26.3,,-30.1,,-22.4,,0,,,,,,,,32,,49,,0,,44.3,,62,,73,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.5,2022-01-05 00:00:00,AB,2022,1,5,-27.8,,-31.4,,-24.3,,0,,,,,,,,,,,,0,,45.8,,63,,73,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.6,2022-01-06 00:00:00,AB,2022,1,6,-27,,-33.2,,-20.7,,0.4,,,,,,,,,,,,0,,45,,69,,81,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.7,2022-01-07 00:00:00,AB,2022,1,7,-19.8,,-22.6,,-16.9,,0,,,,,,,,34,,38,,0,,37.8,,67,,82,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.8,2022-01-08 00:00:00,AB,2022,1,8,-22.5,,-26.4,,-18.6,,0,,,,,,,,33,,38,,0,,40.5,,51,,73,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.9,2022-01-09 00:00:00,AB,2022,1,9,-22.9,,-27.1,,-18.7,,0,,,,,,,,,,,,0,,40.9,,48,,76,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.10,2022-01-10 00:00:00,AB,2022,1,10,-7.3,,-20.6,,6.1,,0,,,,,,,,26,,48,,0,,25.3,,51,,82,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.11,2022-01-11 00:00:00,AB,2022,1,11,3.1,,-1.3,,7.5,,0,,,,,,,,23,,45,,0,,14.9,,57,,72,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.12,2022-01-12 00:00:00,AB,2022,1,12,2.9,,-2.3,,8.1,,0,,,,,,,,3,,47,,0,,15.1,,58,,93,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.13,2022-01-13 00:00:00,AB,2022,1,13,-0.4,,-2.7,,1.8,,0,,,,,,,,36,,42,,0,,18.4,,78,,96,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.14,2022-01-14 00:00:00,AB,2022,1,14,-4.2,,-9.9,,1.6,,0,,,,,,,,17,,34,,0,,22.2,,75,,95,
-111.84889722222222,50.55529722222222,BROOKS,3030QLP,3030QLP.2022.1.15,2022-01-15 00:00:00,AB,2022,1,15,3.2,,-1.5,,7.9,,0,,,,,,,,26,,34,,0,,14.8,,51,,86,
